Column1,Column2,Column3
-1394,-2657,-2823
-1531,-2775,-2796
-1615,-2786,-2763
-1717,-2877,-2728
-1794,-2934,-2693
-1896,-2974,-2654
-1848,-2961,-2425
-1949,-2937,-2302
-2033,-2807,-1885
-2116,-2760,-1648
-2196,-2621,-1248
-2264,-2515,-983
-2242,-2282,-717
-2253,-2213,-601
-2111,-2061,-411
-2145,-1911,-217
-1978,-1665,-132
-1439,-1187,106
-1443,-1088,168
-1148,-742,210
-845,-505,325
-468,63,437
-417,120,672
-145,516,790
48,1072,1398
385,1441,1464
363,1623,1838
319,1588,1852
252,1534,1867
179,1469,1878
91,1388,1888
-29,1286,1896
-213,1171,1651
-458,749,1401
-599,238,1152
-730,-80,835
-954,-528,702
-1400,-851,316
-1552,-1105,38
-1676,-1534,-249
-1910,-1830,-403
-2584,-2075,-697
-2571,-2282,-936
-2564,-2397,-1140
-2703,-2643,-1376
-2651,-2735,-1473
-2592,-2782,-1985
-2523,-2816,-2037
-2448,-2912,-2289
-2203,-2890,-2325
-1821,-2975,-3030
-1359,-2971,-3056
-955,-2872,-3509
-746,-2822,-3882
-378,-2924,-4539
-25,-3023,-4666
233,-2950,-4783
378,-3088,-4896
543,-3019,-4913
708,-2902,-4884
874,-2776,-4855
1040,-2667,-4825
1206,-2582,-4793
1280,-2437,-4761
996,-2288,-4255
1078,-2135,-3953
1256,-1961,-3775
1445,-1859,-3721
1636,-1260,-2876
1782,-775,-2184
1909,-325,-1796
2086,311,-1719
2365,757,-1330
2887,1464,-1088
3161,2172,-839
3429,2685,-723
3584,2820,-607
3935,2885,-493
3961,3084,-378
4196,3145,-264
4700,3216,-303
4726,3296,-202
4744,3383,-44
4630,3474,-206
4576,3661,-5
4423,3824,-141
4228,3385,117
4126,3145,224
3828,2954,505
3078,2497,631
2486,2232,759
1853,1697,912
1082,1197,1027
951,1065,964
240,283,971
-268,-49,922
-436,-301,900
-971,-813,750
-1250,-976,557
-1720,-1072,511
-1938,-1223,467
-2189,-1360,426
-2430,-1494,536
-2414,-1638,440
-2591,-1735,624
-2695,-1793,532
-2663,-1831,572
-2739,-1403,904
-2709,-1545,775
-2704,-1351,739
-2826,-1286,691
-2754,-1111,508
-2725,-1113,268
-2583,-933,209
-2150,-900,148
-2085,-923,-61
-1839,-899,-137
-1506,-888,-490
-1691,-767,-562
-1139,-820,-1181
-1041,-874,-1281
-1000,-750,-1445
-1030,-689,-1587
-914,-758,-1760
-1006,-845,-1984
-1163,-903,-2471
-997,-917,-2644
-1193,-1539,-3420
-1031,-1684,-3553
-1155,-2118,-4047
-1009,-2690,-4586
-990,-3235,-5106
-784,-3553,-5543
-979,-4309,-6200
-959,-4626,-6574
-1105,-5218,-6763
-1262,-5310,-6979
-1497,-5896,-7158
-1729,-5882,-7205
-1802,-5749,-7221
-1775,-5606,-7229
-1915,-5391,-7230
-1650,-5212,-7225
-1389,-5091,-6915
-1281,-4966,-6677
-1129,-4167,-6107
-1034,-3615,-5636
-965,-2873,-5520
-894,-2636,-5394
-836,-2455,-5256
-790,-2299,-5134
-754,-2172,-5028
-727,-2047,-4921
-721,-1956,-5088
-719,-1917,-5522
-887,-2337,-5722
-1038,-2755,-6165
-1264,-3434,-6079
-1874,-3883,-6265
-2392,-4566,-6237
-2804,-4569,-6209
-2915,-4845,-6188
-3178,-4814,-6175
-3186,-4819,-5959
-3252,-4814,-5890
-3312,-4808,-5815
-3362,-4806,-5561
-3362,-4803,-5098
-3362,-4687,-4988
-3362,-4683,-4956
-3312,-4682,-4904
-3312,-4351,-4875
-3184,-4170,-4794
-2903,-3673,-4751
-2804,-3676,-4546
-2638,-3391,-4470
-2511,-3392,-4427
-2324,-2926,-4426
-1773,-2799,-4267
-1522,-2128,-3967
-1414,-2087,-3826
-1270,-1923,-3484
-1260,-1879,-3265
-1188,-1774,-3021
-977,-1556,-2708
-761,-1422,-2554
-415,-971,-2505
-231,-624,-2452
-180,-559,-2381
-44,-482,-2307
230,-411,-2303
372,-372,-2231
370,-307,-2626
367,-296,-2834
499,-152,-3091
648,-683,-3184
792,-962,-3265
844,-1347,-3206
937,-1459,-3172
629,-1492,-3142
670,-1687,-3122
468,-1691,-3101
256,-1617,-3079
343,-1541,-2990
431,-1464,-2824
517,-1399,-2749
589,-1346,-2698
645,-1196,-2599
707,-1119,-2386
747,-763,-2354
896,-751,-2326
1098,-371,-2256
1254,-363,-2232
1304,-162,-2244
1701,-164,-2260
1760,39,-2278
1824,120,-2298
1828,101,-2358
1830,120,-2369
1823,77,-2453
1721,-7,-2334
1614,-90,-2047
1228,30,-1854
1097,44,-1814
913,-28,-1779
891,97,-1496
819,130,-1510
810,293,-1367
811,300,-1268
726,290,-1305
644,273,-1244
533,255,-1258
16,244,-1236
44,178,-1274
-123,152,-1312
-206,111,-1350
-285,11,-1388
-305,-115,-1416
-331,-198,-1434
-336,-379,-1465
-387,-395,-1620
-392,-515,-1714
-390,-704,-1719
-577,-904,-1719
-617,-1127,-1719
-1046,-1205,-1719
-1104,-1229,-1643
-1146,-1213,-1539
-1647,-1191,-1371
-1750,-1170,-1279
-1837,-1198,-998
-1925,-1228,-877
-2023,-1262,-864
-2126,-1300,-804
-2204,-903,-392
-1874,-603,-351
-1945,-563,-188
-1794,-261,5
-1903,-313,64
-2058,-234,242
-2144,-249,540
-2270,-302,550
-2408,-392,753
-2533,-486,935
-2643,-570,1055
-2756,-547,1094
-2848,-539,1695
-2946,-517,1665
-3038,-655,1950
-3133,-682,2022
-3205,-728,2032
-3254,-723,2517
-3031,-131,2753
-2905,-122,2906
-2944,-82,2972
-2977,312,3013
-2393,552,3049
-2205,1368,3049
-1876,1420,3049
-1484,1594,3049
-1328,1684,3049
-855,1741,3049
-591,1772,3049
-517,1802,3034
-466,1835,3032
-383,1831,3029
-252,1882,2898
-136,1659,2901
-166,1539,2904
-76,1527,2845
-5,932,2647
40,661,2682
96,379,2388
137,257,2434
81,293,2162
44,282,2215
143,328,1823
232,234,1909
533,309,1735
546,292,1729
564,363,1658
590,379,1670
536,414,1554
500,453,1480
501,518,1194
698,527,1194
642,476,1142
651,450,1112
548,398,1053
461,389,995
485,426,905
360,291,698
264,160,617
175,-165,363
-10,-197,341
-144,-499,55
-433,-822,-205
-637,-988,-228
-898,-1228,-293
-1015,-1243,-331
-1133,-1227,-588
-1240,-1156,-670
-1332,-1154,-782
-1370,-1277,-876
-1366,-1340,-1396
-1380,-1307,-1455
-1354,-1322,-1864
-1308,-1317,-1931
-1320,-1316,-2003
-1230,-1321,-2103
-1209,-1306,-2212
-1013,-1396,-2330
-861,-1207,-2526
-879,-1033,-2763
-821,-1093,-3026
-741,-1077,-3245
-700,-1293,-3477
-730,-1504,-3692
-668,-1669,-3941
-709,-1845,-4204
-730,-2058,-4655
-974,-2244,-4851
-1020,-2526,-5199
-1292,-2681,-5314
-1571,-3006,-5397
-1626,-3290,-5442
-2068,-3670,-5471
-2559,-4004,-5486
-2993,-4097,-5486
-3277,-4417,-5495
-3410,-4494,-5439
-3461,-4622,-5433
-3430,-4612,-5382
-3387,-4602,-5320
-3344,-4592,-5356
-3297,-4577,-5313
-3237,-4556,-5309
-2943,-4355,-5304
-2500,-4237,-5297
-2210,-4056,-5370
-2053,-3986,-5344
-1860,-3863,-5486
-1555,-3726,-5545
-1346,-3563,-5540
-700,-3408,-5509
-352,-3035,-5564
33,-2751,-5456
286,-2472,-5329
593,-2124,-5178
814,-1849,-4990
1166,-1572,-4845
1334,-1377,-4689
1496,-1180,-4460
1651,-982,-4284
1799,-783,-3944
1891,-583,-3678
1926,-393,-3498
1932,-203,-3275
2009,-69,-3091
1754,70,-2807
1721,177,-2230
1419,348,-1461
1339,517,-1322
1263,697,-706
1149,947,-519
1045,1081,-218
954,1122,-19
860,1158,183
795,1175,298
734,1186,369
623,1129,546
474,1025,596
105,922,648
44,703,795
-104,515,814
-541,226,786
-625,104,755
-1155,-152,727
-1395,-338,650
-1804,-653,534
-2471,-1299,379
-3298,-1961,181
-3538,-2133,-105
-4220,-2363,-419
-4369,-2683,-474
-4743,-2936,-555
-5121,-3046,-997
-5419,-3292,-1361
-5668,-3442,-1446
-5821,-3845,-1759
-5915,-4081,-2366
-6055,-4398,-2802
-6205,-4654,-3219
-6251,-4895,-3848
-6332,-5134,-4542
-6346,-5637,-5227
-6361,-6072,-5805
-6297,-6316,-6166
-6287,-6625,-6403
-6302,-6875,-7047
-6318,-6902,-7058
-6324,-7047,-7063
-6274,-7074,-7068
-6209,-7066,-7073
-6192,-7058,-7078
-6165,-7050,-7079
-6088,-7046,-6991
-5996,-6992,-6724
-5772,-6645,-6166
-5634,-6535,-6165
-5400,-6476,-6096
-5347,-6343,-5548
-4970,-6044,-5409
-4864,-5817,-4992
-4843,-5573,-4661
-4812,-5341,-4572
-4759,-5310,-4542
-4694,-5189,-4525
-4606,-5103,-4300
-4628,-5079,-4104
-4639,-4963,-3925
-4452,-4781,-3690
-4229,-4760,-3113
-4318,-4629,-3229
-4295,-4226,-2760
-4050,-3642,-2397
-3765,-3482,-2014
-3888,-2598,-1667
-4012,-2611,-1402
-3324,-1877,-1200
-3173,-1416,-979
-2735,-1319,-820
-2791,-1007,-640
-2229,-857,-433
-2093,-236,-434
-1484,-89,-435
-995,291,-436
-523,300,-428
-505,410,-428
-238,459,-428
-173,491,-503
223,654,-633
662,742,-798
921,1031,-859
959,1255,-859
1174,1358,-936
1160,1372,-930
1146,1385,-927
1119,1399,-930
1092,1411,-971
881,1344,-966
788,1165,-1033
570,907,-1052
426,631,-1139
258,402,-1399
210,83,-1665
160,19,-1818
136,-250,-1825
147,-352,-2070
179,-572,-2306
281,-847,-2390
325,-937,-2618
387,-914,-3011
452,-1037,-3027
474,-1086,-3037
488,-1173,-3188
591,-1197,-3188
604,-1197,-3188
645,-1197,-3188
671,-1187,-3188
648,-1229,-3188
616,-1285,-2873
585,-1254,-2491
545,-986,-2130
812,-792,-1901
1033,-607,-1646
1192,-614,-1421
1555,-159,-1138
1705,-10,-300
1938,529,-100
2098,561,616
2444,1296,996
2501,1326,1547
2610,2070,2001
2923,2264,2998
2983,2787,3120
3258,2944,3857
3529,3462,4008
3766,3746,4218
3907,4280,4841
3897,4817,5398
3867,4993,5769
3803,5447,5939
3725,5456,6518
3645,5575,6544
3219,5478,6535
3033,5425,6619
2680,5283,6597
2356,5175,6684
1949,5017,6683
1558,4825,6635
1036,4624,6597
781,4388,6516
485,4151,6376
118,3894,6276
-178,3606,6131
-414,3303,5971
-644,2993,5851
-867,2702,5692
-1084,2410,5503
-1218,2150,5098
-1326,1829,4615
-1030,1629,3732
-950,1297,3549
-894,998,2611
-755,825,2295
-815,577,1542
-561,121,1348
-226,56,344
192,-65,-202
223,-396,-775
225,-376,-1142
249,-429,-1149
254,-583,-1149
253,-586,-1157
253,-637,-1157
46,-731,-1157
-79,-781,-1155
-291,-825,-1138
-437,-884,-1027
-882,-1098,-891
-897,-1157,-821
-1370,-1274,-675
-1405,-1265,-513
-1474,-1252,-452
-1595,-1238,-256
-1675,-1202,-41
-1650,-1156,286
-1624,-1031,395
-1601,-890,635
-1575,-653,758
-1484,-460,896
-1390,-340,1069
-1296,-60,1134
-1123,132,1301
-604,494,1448
-397,761,1554
-7,1074,1638
166,1194,1652
279,1420,1785
479,1829,1823
763,2251,2170
963,2449,2464
1156,2670,2687
1345,3048,2740
1488,3361,3297
1569,3432,3470
1601,4040,4226
1718,4190,4431
1927,4807,4958
1666,5195,5904
1949,5608,6026
1830,5895,6645
2194,6194,6774
2300,6318,6763
2712,6425,6915
2857,6521,7087
3274,6617,7089
3524,6670,7036
3760,6787,6967
3878,6630,6826
3797,6346,6743
3991,6136,6561
3775,5882,6442
3842,5610,6238
3878,5354,5900
3795,5054,5585
3839,4779,5299
3928,4818,5248
4020,4904,5024
4099,4979,4965
4170,5027,4903
4246,5065,4843
4358,5104,4568
4751,5414,4472
5078,5478,4016
5230,5667,3832
5553,5600,3622
5706,5540,3491
5719,5488,3171
5729,5456,3109
5735,5434,3072
5694,5339,3056
5705,5259,3056
5477,5249,3056
5356,5195,3237
4751,5107,3293
4696,5107,3434
4157,5107,3518
4153,5107,3659
4144,5195,4111
4051,5107,4233
4038,5107,4233
3903,5107,4357
3872,5107,4357
3809,5110,4412
3530,5027,4412
3310,4897,4344
3016,4676,4304
3048,4599,4250
3095,4389,4255
3202,4444,4238
2963,4469,4172
2963,4315,4111
3094,4344,3976
3161,4375,3876
3162,4253,3692
3331,4211,3596
3097,4144,3494
3135,4038,3120
3138,3453,2801
2906,3362,2420
2513,2793,2042
2523,2190,1746
2545,1905,1648
2302,1284,1473
2292,1060,819
2043,845,700
1909,501,263
1709,272,-144
1485,105,-367
1317,-44,-508
1287,-207,-609
1488,-257,-1153
1278,-276,-1415
1474,-361,-1812
1465,-394,-1880
1381,-501,-1951
1230,-559,-2048
1079,-380,-2110
1091,-160,-2157
935,-59,-2214
918,95,-2242
866,136,-2105
920,145,-1959
961,66,-1784
985,-13,-1533
949,-102,-1278
714,-205,-1271
516,-297,-1120
-431,-386,-1068
-593,-640,-993
-1657,-1225,-875
-2074,-1921,-786
-2847,-2309,-704
-3226,-2364,-341
-3574,-2550,-171
-3945,-2626,-171
-3966,-2601,-146
-4043,-2576,-146
-4044,-2552,-88
-4010,-2527,-88
-3981,-2455,-88
-3963,-2358,-88
-3947,-2147,-123
-3912,-2132,-242
-3910,-1906,-243
-3740,-1703,-386
-3660,-1583,-392
-3255,-1022,-430
-3231,-1022,-440
-3220,-1022,-457
-3220,-1022,-457
-3220,-1022,-586
-3210,-1022,-586
-3190,-1380,-615
-3170,-1510,-647
-3196,-1638,-652
-3178,-1727,-634
-3154,-1717,-637
-3089,-1780,-645
-3074,-1742,-624
-3019,-1819,-518
-2953,-1778,-404
-2857,-1685,-284
-2751,-1585,-212
-2644,-1477,-2
-2555,-1369,277
-2404,-1119,581
-2286,-824,699
-2164,-628,856
-1541,-172,909
-1162,22,912
-724,131,909
-253,408,898
-104,581,568
316,670,405
605,757,311
743,824,177
962,870,58
1239,897,-58
1249,831,-215
1346,761,-520
1338,638,-679
1320,517,-763
1168,368,-884
1125,110,-998
832,-125,-1057
693,-211,-1115
518,-316,-1125
85,-425,-1065
-179,-599,-897
-383,-769,-800
-504,-894,-754
-972,-913,-672
-1271,-1345,-713
-1436,-1413,-599
-1594,-1376,-506
-1968,-1307,-436
-2002,-1511,-154
-2385,-1546,-42
-2614,-1663,189
-2904,-1570,295
-2925,-1513,413
-2972,-1415,705
-3020,-1402,862
-2942,-1223,1179
-2911,-1036,1435
-2811,-831,1701
-2746,-602,2071
-2608,-337,2280
-2457,-64,2731
-2292,315,2997
-2067,624,3292
-1738,1217,3600
-1063,1605,3809
-773,2329,4047
-77,2690,4199
536,3363,4191
1002,3740,4190
1686,4019,4086
2173,4117,4012
2433,4178,3864
2785,4231,3723
3018,4250,3571
3285,4252,3115
3542,4208,2955
3791,4042,2456
4197,3941,1838
4374,3747,1486
4572,3441,938
5077,3296,520
5094,2909,-44
5272,2681,-212
5269,2329,-810
5155,2037,-1076
5026,1702,-1353
4897,1401,-1598
4771,1176,-2023
4517,521,-2882
4271,-54,-3299
3974,-633,-3680
3661,-1093,-3839
3345,-1632,-3924
2801,-1836,-3964
2059,-2103,-3997
1796,-2258,-3976
1241,-2426,-3971
914,-2605,-3990
591,-2774,-4014
166,-2862,-4004
-109,-2845,-4054
-379,-2999,-4129
-634,-3145,-4133
-937,-3304,-4127
-1220,-3460,-4476
-1529,-3620,-4733
-1782,-3944,-5108
-2063,-4218,-5146
-2445,-4476,-5137
-2759,-4747,-5368
-3100,-4950,-5645
-3460,-5113,-5778
-3719,-5279,-5646
-3971,-5420,-5555
-4265,-5523,-5601
-4408,-5592,-5631
-4401,-5583,-5440
-4464,-5329,-5385
-4379,-5279,-5212
-4375,-4749,-5169
-4282,-4781,-4995
-4062,-4338,-4845
-3835,-4049,-4763
-3449,-4115,-4786
-3132,-3809,-4747
-2925,-3795,-4658
-2793,-3888,-4754
-2317,-3372,-4702
-2212,-3578,-4749
-1971,-3308,-4703
-1891,-3394,-4599
-1955,-3535,-4566
-1945,-3671,-4562
-1858,-3633,-4373
-1952,-3537,-4337
-1772,-3632,-4108
-1872,-3354,-3969
-1941,-3458,-3744
-1414,-2893,-3588
-1463,-2791,-3324
-1344,-2868,-3060
-1012,-2161,-2875
-1111,-2243,-2551
-841,-1662,-2119
-624,-1421,-2001
-352,-1265,-1880
214,-867,-1828
220,-781,-1728
203,-897,-1704
599,-782,-1783
433,-1002,-1822
630,-1127,-1787
391,-1350,-1667
168,-1142,-1663
169,-1110,-1528
124,-1234,-1238
264,-955,-1137
134,-649,-1062
214,-544,-1194
95,-594,-1073
136,-634,-1126
50,-669,-1100
-51,-697,-1087
-98,-769,-918
-145,-835,-887
-176,-756,-615
-237,-578,-320
-215,-251,-171
-178,-181,-20
443,-35,145
516,152,268
539,575,375
843,694,442
1416,773,485
1429,904,468
1458,1137,562
1465,1130,612
1633,1239,668
1653,1313,714
1672,1265,769
1685,1263,813
1752,1435,802
1851,1526,823
1872,1538,959
2485,1503,944
2817,1563,872
2820,1779,808
2800,1627,758
2967,1492,755
2908,1600,638
2971,1800,585
3024,1636,516
2930,1458,192
3112,1263,85
2735,1002,-329
2628,699,-446
2510,454,-613
2391,208,-855
2231,-589,-1035
947,-1344,-1215
324,-1727,-1550
-258,-2719,-1958
-758,-2914,-1935
-1281,-3105,-1813
-1606,-3126,-1667
-1966,-3131,-1469
-2565,-3046,-1491
-2831,-3178,-1200
-3211,-3000,-732
-3454,-2654,-379
-3802,-2420,-33
-3970,-2552,273
-3951,-2291,512
-3909,-2013,761
-3913,-1772,978
-3934,-1441,1191
-3701,-1327,1255
-3390,-1338,1257
-3224,-1004,1369
-3117,-698,1461
-2982,-507,1669
-2810,-285,1816
-2476,-65,1184
-1910,128,1085
-1609,265,1125
-1296,763,988
-1105,984,983
-602,1123,977
-91,1432,1071
705,1497,1061
1328,1496,885
1293,1494,900
1205,1483,927
1068,1460,968
867,1498,967
584,1541,1130
284,1136,1124
-608,-1169,-1285
-907,-1845,-1863
-1104,-1892,-2498
-1696,-2214,-2866
-2310,-2053,-2810
-2177,-2500,-2490
-2325,-2387,-2442
-1901,-2253,-2505
-989,-2190,-2653
-123,-1641,-2465
1317,-958,-2238
2195,589,-2170
2409,1039,-339
2299,2031,943
2382,2138,1479
2412,2210,1784
2365,2261,1948
2375,2322,2047
2601,2550,2116
2712,2344,2074
2781,2282,2112
2825,2280,2138
2847,2381,2208
2853,2383,2180
2847,2383,2180
2515,2196,2180
